2026-03-30 11:40:17,273 - INFO - Загрузка модели YOLOv8n...
2026-03-30 11:40:17,371 - INFO - Модель загружена
2026-03-30 11:40:31,237 - INFO - Выбрано столиков: 1
2026-03-30 11:43:09,479 - INFO - [00:03:30] Стол 1: Активность=Да, Ячеек активных=1/9, Motion=26079, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:43:10,564 - INFO - [00:03:31] Стол 1: Активность=Да, Ячеек активных=1/9, Motion=22335, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:43:11,653 - INFO - [00:03:33] Стол 1: Активность=Да, Ячеек активных=1/9, Motion=24153, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:43:12,782 - INFO - [00:03:34] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=34465, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:43:13,921 - INFO - [00:03:36] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=25801, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:43:15,002 - INFO - [00:03:37] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=30589, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:43:16,108 - INFO - [00:03:39] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=20755, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:43:17,250 - INFO - [00:03:40] Стол 1: Активность=Да, Ячеек активных=1/9, Motion=15156, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:43:18,362 - INFO - [00:03:42] Стол 1: Активность=Да, Ячеек активных=2/9, Motion=24372, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:43:19,533 - INFO - [00:03:43] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=40795, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:43:20,645 - INFO - [00:03:45] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=48730, YOLO=1, Состояние=ЗАНЯТ
2026-03-30 11:43:21,749 - INFO - [00:03:46] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=105788, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:43:22,821 - INFO - [00:03:48] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=88150, YOLO=2, Состояние=ЗАНЯТ
2026-03-30 11:43:23,915 - INFO - [00:03:49] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=79005, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:43:25,015 - INFO - [00:03:51] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=80857, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:43:26,120 - INFO - [00:03:52] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=88246, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:43:27,231 - INFO - [00:03:54] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=116378, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:43:28,368 - INFO - [00:03:55] Стол 1: Активность=Да, Ячеек активных=6/9, Motion=164987, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:43:29,481 - INFO - [00:03:57] Стол 1: Активность=Да, Ячеек активных=6/9, Motion=68373, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:43:30,634 - INFO - [00:03:58] Стол 1: Активность=Да, Ячеек активных=6/9, Motion=101236, YOLO=3, Состояние=ЗАНЯТ
2026-03-30 11:43:31,790 - INFO - [00:04:00] Стол 1: Активность=Да, Ячеек активных=5/9, Motion=80724, YOLO=5, Состояние=ЗАНЯТ
2026-03-30 11:43:32,907 - INFO - [00:04:01] Стол 1: Активность=Да, Ячеек активных=3/9, Motion=46824, YOLO=4, Состояние=ЗАНЯТ
2026-03-30 11:43:34,053 - INFO - [00:04:03] Стол 1: Активность=Да, Ячеек активных=4/9, Motion=79007, YOLO=4, Состояние=ЗАНЯТ
